Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Stephen Louis (11463280),Stephen Louis,11463280,WR/FLEX/S-FLEX,3500,NCST@CLEM 10/20/2018 03:30PM ET,NCST,6.4
WR,Ricky Smalling (11462032),Ricky Smalling,11462032,WR/FLEX/S-FLEX,3500,IL@WISC 10/20/2018 12:00PM ET,IL,9.06
WR,Ty Fryfogle (11463356),Ty Fryfogle,11463356,WR/FLEX/S-FLEX,3500,PSU@IU 10/20/2018 03:30PM ET,IU,7.26
RB,Mark Allen (11463404),Mark Allen,11463404,RB/FLEX/S-FLEX,3500,PSU@IU 10/20/2018 03:30PM ET,PSU,9.47
WR,DeAndre Thompkins (11463425),DeAndre Thompkins,11463425,WR/FLEX/S-FLEX,3500,PSU@IU 10/20/2018 03:30PM ET,PSU,5.35
WR,Pat Freiermuth (11463431),Pat Freiermuth,11463431,WR/FLEX/S-FLEX,3500,PSU@IU 10/20/2018 03:30PM ET,PSU,6.82
WR,Marquez Callaway (11462510),Marquez Callaway,11462510,WR/FLEX/S-FLEX,3400,BAMA@TENN 10/20/2018 03:30PM ET,TENN,7.6
RB,Chandler Cox (11461584),Chandler Cox,11461584,RB/FLEX/S-FLEX,3400,AUB@MISS 10/20/2018 12:00PM ET,AUB,6.24
WR,Quinten Pounds (11462821),Quinten Pounds,11462821,WR/FLEX/S-FLEX,3400,COL@UW 10/20/2018 03:30PM ET,UW,7.65
WR,Drew Sample (11462827),Drew Sample,11462827,WR/FLEX/S-FLEX,3400,COL@UW 10/20/2018 03:30PM ET,UW,8.22
WR,Grant Calcaterra (11461822),Grant Calcaterra,11461822,WR/FLEX/S-FLEX,3400,OU@TCU 10/20/2018 12:00PM ET,OU,5.74
WR,Taye Barber (11461924),Taye Barber,11461924,WR/FLEX/S-FLEX,3400,OU@TCU 10/20/2018 12:00PM ET,TCU,6.77
WR,Diondre Overton (11463133),Diondre Overton,11463133,WR/FLEX/S-FLEX,3400,NCST@CLEM 10/20/2018 03:30PM ET,CLEM,9.17
WR,Luke Timian (11463362),Luke Timian,11463362,WR/FLEX/S-FLEX,3400,PSU@IU 10/20/2018 03:30PM ET,IU,8.82
RB,Ben Mason (11462228),Ben Mason,11462228,RB/FLEX/S-FLEX,3400,MICH@MSU 10/20/2018 12:00PM ET,MICH,9.65
WR,Nate Brown (11463531),Nate Brown,11463531,WR/FLEX/S-FLEX,3300,MEM@MIZZ 10/20/2018 04:00PM ET,MIZZ,6.22
RB,Brady Bodine (11463220),Brady Bodine,11463220,RB/FLEX/S-FLEX,3300,NCST@CLEM 10/20/2018 03:30PM ET,NCST,4.77
WR,C.J. Riley (11463253),C.J. Riley,11463253,WR/FLEX/S-FLEX,3300,NCST@CLEM 10/20/2018 03:30PM ET,NCST,6.95
RB,Ra'Von Bonner (11462020),Ra'Von Bonner,11462020,RB/FLEX/S-FLEX,3300,IL@WISC 10/20/2018 12:00PM ET,IL,3.53
WR,Brandon Sowards (11462404),Brandon Sowards,11462404,WR/FLEX/S-FLEX,3300,MICH@MSU 10/20/2018 12:00PM ET,MSU,3.5
RB,Tim Jordan (11462483),Tim Jordan,11462483,RB/FLEX/S-FLEX,3200,BAMA@TENN 10/20/2018 03:30PM ET,TENN,8.47
RB,Brian Robinson Jr. (11462591),Brian Robinson Jr.,11462591,RB/FLEX/S-FLEX,3200,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,4.02
WR,Dawson Knox (11461714),Dawson Knox,11461714,WR/FLEX/S-FLEX,3200,AUB@MISS 10/20/2018 12:00PM ET,MISS,4.72
WR,Antonio Gibson (11463626),Antonio Gibson,11463626,WR/FLEX/S-FLEX,3200,MEM@MIZZ 10/20/2018 04:00PM ET,MEM,6.98
RB,Kenedy Snell (11461900),Kenedy Snell,11461900,RB/FLEX/S-FLEX,3200,OU@TCU 10/20/2018 12:00PM ET,TCU,2.3
WR,Jaelan Austin (11461921),Jaelan Austin,11461921,WR/FLEX/S-FLEX,3200,OU@TCU 10/20/2018 12:00PM ET,TCU,4.1
WR,Sam Mays (11462035),Sam Mays,11462035,WR/FLEX/S-FLEX,3200,IL@WISC 10/20/2018 12:00PM ET,IL,5.6
RB,Ronnie Walker Jr. (11463299),Ronnie Walker Jr.,11463299,RB/FLEX/S-FLEX,3200,PSU@IU 10/20/2018 03:30PM ET,IU,3.88
WR,Hale Hentges (11462621),Hale Hentges,11462621,WR/FLEX/S-FLEX,3100,BAMA@TENN 10/20/2018 03:30PM ET,BAMA,9.15
WR,Octavious Cooley (11461717),Octavious Cooley,11461717,WR/FLEX/S-FLEX,3100,AUB@MISS 10/20/2018 12:00PM ET,MISS,16.5
WR,Joey Magnifico (11463629),Joey Magnifico,11463629,WR/FLEX/S-FLEX,3100,MEM@MIZZ 10/20/2018 04:00PM ET,MEM,4.63
WR,Juwann Winfree (11462727),Juwann Winfree,11462727,WR/FLEX/S-FLEX,3100,COL@UW 10/20/2018 03:30PM ET,COL,9.25
WR,Cade Otton (11462830),Cade Otton,11462830,WR/FLEX/S-FLEX,3100,COL@UW 10/20/2018 03:30PM ET,UW,8.57
WR,Pro Wells (11461927),Pro Wells,11461927,WR/FLEX/S-FLEX,3100,OU@TCU 10/20/2018 12:00PM ET,TCU,0
WR,Mike Dudek (11462038),Mike Dudek,11462038,WR/FLEX/S-FLEX,3100,IL@WISC 10/20/2018 12:00PM ET,IL,11.2
RB,Johnathan Thomas (11463407),Johnathan Thomas,11463407,RB/FLEX/S-FLEX,3100,PSU@IU 10/20/2018 03:30PM ET,PSU,7.2
RB,Jeremy Banks (11462486),Jeremy Banks,11462486,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,6.82
RB,Princeton Fant (11462489),Princeton Fant,11462489,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0.7
RB,James Christian (11462492),James Christian,11462492,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
RB,Tanner Dobrucky (11462495),Tanner Dobrucky,11462495,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
RB,Chip Omer (11462498),Chip Omer,11462498,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
RB,Ramsey Hailey (11462501),Ramsey Hailey,11462501,RB/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Malik Elion (11462513),Malik Elion,11462513,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Latrell Williams (11462516),Latrell Williams,11462516,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Eli Wolf (11462519),Eli Wolf,11462519,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,2.2
WR,Richard Mize Jr. (11462522),Richard Mize Jr.,11462522,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Dominick Wood-Anderson (11462525),Dominick Wood-Anderson,11462525,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,3.7
WR,Jay Shoop (11462528),Jay Shoop,11462528,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
WR,Cedric Tillman (11462531),Cedric Tillman,11462531,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0.7
WR,Grant Frerking (11462534),Grant Frerking,11462534,WR/FLEX/S-FLEX,3000,BAMA@TENN 10/20/2018 03:30PM ET,TENN,0
