Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RB,D'Onta Foreman (11411034),D'Onta Foreman,11411034,CPT,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,0
RB,Buddy Howell (11411035),Buddy Howell,11411035,CPT,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,0
RB,Tyler Ervin (11411036),Tyler Ervin,11411036,CPT,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,0.55
WR,Bruce Ellington (11411037),Bruce Ellington,11411037,CPT,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,7.73
WR,Vyncint Smith (11411038),Vyncint Smith,11411038,CPT,200,DAL@HOU 10/07/2018 08:20PM ET,HOU,1.27
RB,Jamize Olawale (11411039),Jamize Olawale,11411039,CPT,200,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
WR,Noah Brown (11411040),Noah Brown,11411040,CPT,200,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Dalton Schultz (11411041),Dalton Schultz,11411041,CPT,200,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Rico Gathers (11410995),Rico Gathers,11410995,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Blake Jarwin (11410996),Blake Jarwin,11410996,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
RB,D'Onta Foreman (11410997),D'Onta Foreman,11410997,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,HOU,0
RB,Buddy Howell (11410998),Buddy Howell,11410998,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,HOU,0
RB,Tyler Ervin (11410999),Tyler Ervin,11410999,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,HOU,0.55
WR,Bruce Ellington (11411000),Bruce Ellington,11411000,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,HOU,7.73
WR,Vyncint Smith (11411001),Vyncint Smith,11411001,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,HOU,1.27
RB,Jamize Olawale (11411002),Jamize Olawale,11411002,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
WR,Noah Brown (11411003),Noah Brown,11411003,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
TE,Dalton Schultz (11411004),Dalton Schultz,11411004,FLEX,133.3333333,DAL@HOU 10/07/2018 08:20PM ET,DAL,0
