Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
QB,Derek Carr (11430621),Derek Carr,11430621,QB,5100,SEA@OAK 10/14/2018 01:00PM ET,OAK,19.43
WR,Tyler Lockett (11430756),Tyler Lockett,11430756,WR/FLEX,5100,SEA@OAK 10/14/2018 01:00PM ET,SEA,15.96
RB,Nyheim Hines (11431014),Nyheim Hines,11431014,RB/FLEX,5100,IND@NYJ 10/14/2018 01:00PM ET,IND,14.66
QB,Ryan Fitzpatrick (11430487),Ryan Fitzpatrick,11430487,QB,5000,TB@ATL 10/14/2018 01:00PM ET,TB,28.61
TE,Jared Cook (11430521),Jared Cook,11430521,TE/FLEX,5000,SEA@OAK 10/14/2018 01:00PM ET,OAK,17.4
RB,Isaiah Crowell (11430778),Isaiah Crowell,11430778,RB/FLEX,5000,IND@NYJ 10/14/2018 01:00PM ET,NYJ,16.92
WR,Devin Funchess (11430848),Devin Funchess,11430848,WR/FLEX,4900,CAR@WAS 10/14/2018 01:00PM ET,CAR,11.95
WR,Jordy Nelson (11430497),Jordy Nelson,11430497,WR/FLEX,4900,SEA@OAK 10/14/2018 01:00PM ET,OAK,14.94
RB,Carlos Hyde (11430662),Carlos Hyde,11430662,RB/FLEX,4900,LAC@CLE 10/14/2018 01:00PM ET,CLE,14.74
QB,Ryan Tannehill (11430546),Ryan Tannehill,11430546,QB,4900,CHI@MIA 10/14/2018 01:00PM ET,MIA,14.40
WR,Mohamed Sanu (11430616),Mohamed Sanu,11430616,WR/FLEX,4800,TB@ATL 10/14/2018 01:00PM ET,ATL,12.46
RB,Adrian Peterson (11430512),Adrian Peterson,11430512,RB/FLEX,4800,CAR@WAS 10/14/2018 01:00PM ET,WAS,16.2
RB,Latavius Murray (11430608),Latavius Murray,11430608,RB/FLEX,4700,ARI@MIN 10/14/2018 01:00PM ET,MIN,5.52
QB,Josh Rosen (11431004),Josh Rosen,11431004,QB,4700,ARI@MIN 10/14/2018 01:00PM ET,ARI,8.21
