name,salary,position,team,opposing_team,median_value,upper_value,lower_value,median,upper,lower,sdPts,dropoff,sdRank,risk,offset
Jacob Hollister,10.0,TE,NE,CHI,0.6394349336624146,0.9146162271499634,0.17000000178813934,0.6394349336624146,0.9146162271499634,0.17000000178813934,0.349380905945521,0.0720797172111166,4.1,5.44343880215746,
Dwayne Allen,10.0,TE,NE,CHI,0.5347133278846741,0.8980217576026917,0.0,0.5347133278846741,0.8980217576026917,0.0,0.396693146486447,0.0773230896454145,13.6,10.3485616072753,
Dwayne Washington,10.0,RB,NO,BAL,0.4919000566005707,0.8617767691612244,0.0,0.4919000566005707,0.8617767691612244,0.0,0.518118347099724,0.0154730985876412,NA,5.19353861821838,
Mike Boone,10.0,RB,MIN,NYJ,0.5138562321662903,0.841256856918335,0.20999999344348907,0.5138562321662903,0.841256856918335,0.20999999344348907,0.479552988376262,0.0167388433250151,NA,5.07314303271005,
Patrick DiMarco,10.0,RB,BUF,IND,0.4506619870662689,0.841070830821991,0.0,0.4506619870662689,0.841070830821991,0.0,0.481107263997716,0.00863112242027436,2.6,5.1856689259376,
Zach Line,10.0,RB,NO,BAL,0.5023346543312073,0.836245596408844,0.0,0.5023346543312073,0.836245596408844,0.0,0.416251117850684,0.0162478662310187,NA,4.87552356233641,
Jacoby Brissett,20.0,QB,IND,BUF,0.4132472276687622,0.7877320647239685,0.0,0.8264944553375244,1.575464129447937,0.0,1.05801118420567,0.190325221544541,NA,6.51539423346412,
Ryan Fitzpatrick,25.0,QB,TB,CLE,0.3731864929199219,0.7815255165100098,0.0,0.9329662322998047,1.9538137912750244,0.0,1.54383834098948,0.185783565316548,1.4,6.8951966114538,
David Williams,10.0,RB,JAC,HOU,0.4065192937850952,0.7792446613311768,-0.0023499999660998583,0.4065192937850952,0.7792446613311768,-0.0023499999660998583,0.434940127639449,0.00751145797968056,NA,4.93386800280237,
Orson Charles,10.0,TE,CLE,TB,0.4573081433773041,0.7732957601547241,0.0,0.4573081433773041,0.7732957601547241,0.0,0.338578609414855,0.0646167544381693,NA,4.59610028168729,
Matthew Slater,10.0,WR,NE,CHI,0.27759629487991333,0.7191652059555054,0.0,0.27759629487991333,0.7191652059555054,0.0,0.43873519253644,0.0171554040989946,NA,4.82478176177943,
Justin Davis,10.0,RB,LAR,SF,0.3145737051963806,0.717832624912262,0.0,0.3145737051963806,0.717832624912262,0.0,0.360812546954776,0.035417519796375,NA,4.70245219923516,
